course_id,course_name,credits,course_link,prerequisites
14:440:477,PACKAGING MANUFACTURING II,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:301', '16:731:501']}, '14:440:473']}"
14:440:489,SPECIAL PROBLEMS IN PACKAGING,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:301
14:440:490,SPECIAL PROBLEMS IN PACKAGING,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:301
14:440:496,ENGINEERING CO-OP INTERNSHIP,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:497,ENGINEERING CO-OP INTERNSHIP,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:498,PACKAGING ENGINEERING CO-OP/INTERNSHIP,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:499,PACKAGING ENGINEERING CO-OP/INTERNSHIP,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:540:201,WORK DESIGN & ERGONOMICS,3.0,http://ise.rutgers.edu,"{'logic': 'OR', 'requirements': ['01:640:151', '01:640:191', '21:640:135', '50:640:121']}"
14:540:202,WORK DESIGN LAB,1.0,http://ise.rutgers.edu,"{'logic': 'OR', 'requirements': ['01:640:151', '01:640:191', '21:640:135', '50:640:121']}"
14:540:210,ENG PROBABILITY,3.0,http://ise.rutgers.edu,"{'logic': 'OR', 'requirements': ['01:640:152', '01:640:192', '21:640:136', '50:640:122']}"
14:540:213,INDUSTRIAL ENGINEERING LAB,2.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:440:127', {'logic': 'OR', 'requirements': ['01:640:151', '01:640:191', '21:640:135', '50:640:121']}]}"
14:540:294,UNDERGRADUATE RESEARCH FOR SOPHOMORES,,http://ise.rutgers.edu,
14:540:303,MANUFACTURING PROCSS,3.0,http://ise.rutgers.edu,14:635:407
14:540:304,MANUF PROC LAB,1.0,http://ise.rutgers.edu,14:635:407
14:540:305,HONORS CANDID PROB,3.0,http://ise.rutgers.edu,
14:540:306,HONORS CANDID PROB,3.0,http://ise.rutgers.edu,
14:540:311,DETER MODELS OP RES,3.0,http://ise.rutgers.edu,"{'logic': 'OR', 'requirements': ['01:640:244', '21:640:314', '50:640:314']}"
14:540:320,ENGINEERING STATISTICS,3.0,http://ise.rutgers.edu,14:540:210
14:540:338,PROB MODELS OP RES,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:244', '21:640:314', '50:640:314']}, '14:540:210']}"
14:540:343,ENGINEERNG ECONOMICS,3.0,http://ise.rutgers.edu,01:640:026
14:540:382,AUTOMATION AND SYSTEMS DESIGN,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:244', '21:640:314', '50:640:314']}, '01:750:227']}"
14:540:383,AUTOMATION AND SYSTEMS DESIGN LABORATORY,1.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:244', '21:640:314', '50:640:314']}, '01:750:227']}"
14:540:384,SIMULATION MODLS I E,3.0,http://ise.rutgers.edu,14:540:338
14:540:394,UNDERGRADUATE RESEARCH FOR JUNIORS,,http://ise.rutgers.edu,
14:540:399,DESIGN ENGR SYSTEM I,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:540:338', '14:540:382', '14:540:383']}"
14:540:400,DES ENGR SYS II,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:540:303', '14:540:304', '14:540:384', '14:540:399']}"
14:540:433,QUALITY ENGINEERING,3.0,http://ise.rutgers.edu,14:540:320
14:540:434,QUALITY ENGR LAB,1.0,http://ise.rutgers.edu,14:540:320
14:540:453,PRODUCTION CONTROL,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:540:311', '14:540:338']}"
14:540:461,ENGINEERING LAW,3.0,http://ise.rutgers.edu,
14:540:462,FAC LAYOUT & MH,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:540:201', '14:540:202', '14:540:303', '14:540:304']}"
14:540:485,INDUSTRIAL INFORMATICS,3.0,http://ise.rutgers.edu,14:540:320
14:540:487,ENERGY SYSTEMS MODELING AND OPTIMIZATION,3.0,http://ise.rutgers.edu,14:540:311
14:540:488,DESIGN DECISION SYS,3.0,http://ise.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:540:382', '14:540:383']}"
14:540:491,SPECIAL PROBLEMS,3.0,http://ise.rutgers.edu,
14:540:492,SPECIAL PROBLEMS,3.0,http://ise.rutgers.edu,
14:540:494,UNDERGRADUATE RESEARCH FOR SENIORS,,http://ise.rutgers.edu,
14:540:496,INTERNSHIP/CO-OP ISE,3.0,http://ise.rutgers.edu,
14:540:497,INTERNSHIP AND CO-OP IN INDUSTRIAL AND SYSTEMS ENGINEERING,3.0,http://ise.rutgers.edu,
14:635:203,INTRO MATLS SCI ENGG,3.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['21:160:116', '50:160:116', '01:160:160', '01:160:162']}, {'logic': 'OR', 'requirements': ['01:640:151', '21:640:135', '50:640:121']}]}"
14:635:204,MATERIALS PROCESSING,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['01:640:152', '21:640:136', '50:640:122']}"
14:635:205,CRYSTAL CHEM& STRUCT,3.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:151', '21:640:135', '50:640:121']}, {'logic': 'OR', 'requirements': ['01:160:159', '01:160:160', '01:160:161', '01:160:162', '21:160:115', '50:160:115']}]}"
14:635:206,THERMO OF MATERIALS,4.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': ['01:640:152', {'logic': 'OR', 'requirements': ['01:160:160', '01:160:162', '21:160:116', '50:160:116']}]}"
14:635:212,PHYSICS OF MATERIALS,3.0,http://mse.rutgers.edu/,
14:635:252,LAB I,2.0,http://mse.rutgers.edu/,
14:635:303,PHASE DIAGRAMS,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:150:206', '14:635:206']}"
14:635:305,MATLS MICROPROC,3.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:160:160', '01:160:162']}, '01:640:251']}"
14:635:307,KINETICS OF MAT PROC,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:150:205', '14:635:205']}"
14:635:309,CHARACT OF MATERIALS,3.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:160:160', '01:160:162']}, '14:635:205']}"
14:635:312,GLASS ENGINEERING,3.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:160:159', '01:160:161']}, {'logic': 'OR', 'requirements': ['01:160:160', '01:160:162']}]}"
14:635:314,STRENGTH OF MAT,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:150:206', '14:635:206']}"
14:635:316,EOM PROP OF MATLS,3.0,http://mse.rutgers.edu/,01:640:244
14:635:320,INT TO NANOMATERIALS,3.0,http://mse.rutgers.edu/,
14:635:321,STR MECH CHEM NANOMT,3.0,http://mse.rutgers.edu/,
14:635:322,PHOT/ELC&MAG NANOSTR,3.0,http://mse.rutgers.edu/,
14:635:331,STR MECH CHEMNAN LAB,1.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:150:330', '14:635:330']}"
14:635:332,PHOT/ELC/MAG/NAN LAB,1.0,http://mse.rutgers.edu/,
14:635:353,LAB II,2.0,http://mse.rutgers.edu/,
14:635:354,LAB III,2.0,http://mse.rutgers.edu/,
14:635:361,MSE OF POLYMERS,3.0,http://mse.rutgers.edu/,"{'logic': 'AND', 'requirements': ['01:160:159', '01:160:160']}"
14:635:362,PHYSICAL METALLURGY,3.0,http://mse.rutgers.edu/,
14:635:401,SENIOR MSE LAB,3.0,http://mse.rutgers.edu/,
14:635:402,SENIOR MSE LAB,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:150:305', '14:635:305']}"
14:635:403,MSE SEMINAR,1.0,http://mse.rutgers.edu/,
14:635:404,MSE SEMINAR,1.0,http://mse.rutgers.edu/,
14:635:405,SOLAR CELL DSGN PROC,3.0,http://mse.rutgers.edu/,01:640:244
14:635:407,MECHANICAL PROPERTIES OF MATERIALS,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}"
14:635:411,MSE ENG'G DESIGN I,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['14:150:305', '14:635:305']}"
14:635:412,MSE ENG'G DESIGN II,3.0,http://mse.rutgers.edu/,14:635:305
14:635:416,PHYS&CHEM PROP GLASS,3.0,http://mse.rutgers.edu/,"{'logic': 'OR', 'requirements': ['01:160:160', '01:160:162']}"
14:635:440,ELECTROCHEMICAL DEVICES,3.0,http://mse.rutgers.edu/,
14:635:491,SPECIAL PROBLEMS,,http://mse.rutgers.edu/,
14:635:492,SPECIAL PROBLEMS,,http://mse.rutgers.edu/,
14:635:496,CO-OP CERAM&MAT ENGG,,http://mse.rutgers.edu/,
14:635:497,CO-OP CERAM&MAT ENGG,,http://mse.rutgers.edu/,
14:650:210,INTRODUCTION TO AEROSPACE ENGINEERING,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}, {'logic': 'OR', 'requirements': ['01:640:152', '21:640:136', '50:640:122', '01:640:192']}]}"
14:650:231,MECHANICAL ENGINEERING COMPUTATIONAL ANALYSIS AND DESIGN,3.0,,"{'logic': 'OR', 'requirements': ['01:198:107', '14:440:127']}"
14:650:287,INTRODUCTION ADVANCED MANUFACTURING,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:192', '21:640:136', '50:640:122']}, {'logic': 'OR', 'requirements': ['14:440:102', '14:440:127']}]}"
14:650:289,PROFESSIONAL AND LEADERSHIP DEVELOPMENT IN MAE,1.0,,
14:650:291,MECHANICS OF MATERIALS,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}, {'logic': 'OR', 'requirements': ['01:640:152', '21:640:136', '50:640:122', '01:640:192']}]}"
14:650:298,UNDERGRADUATE RESEARCH FOR SOPHOMORES,,,
14:650:299,UG RESEARCH FOR SOPH,,,
14:650:312,FLUID MECHANICS,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:244', '01:640:292', '50:640:314']}, {'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}]}"
14:650:342,DESIGN OF MECHANICAL COMPONENTS,3.0,,"{'logic': 'AND', 'requirements': ['14:650:388', {'logic': 'OR', 'requirements': ['14:650:291', '14:180:243']}, {'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}, {'logic': 'OR', 'requirements': ['01:640:251', '01:640:291']}]}"
14:650:350,MECH ENG MES W/LAB,4.0,,"{'logic': 'AND', 'requirements': ['14:650:361', '14:650:291', {'logic': 'OR', 'requirements': ['01:640:251', '01:640:291', '50:640:221', '21:640:235']}]}"
14:650:351,THERMODYNAMICS,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}, {'logic': 'OR', 'requirements': ['01:750:227', '01:750:272']}, {'logic': 'OR', 'requirements': ['01:640:251', '01:640:291']}]}"
14:650:361,INTRO MECHATRONICS,4.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}, {'logic': 'OR', 'requirements': ['01:640:152', '21:640:136', '50:640:122', '01:640:192']}]}"
14:650:388,CAD IN MECHANICAL ENGINEERING,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}, {'logic': 'OR', 'requirements': ['01:640:152', '21:640:136', '50:640:122', '01:640:192']}]}"
14:650:398,UNDERGRADUATE RESEARCH FOR JUNIORS,,,
14:650:399,UG RESEARCH FOR JRS,,,
14:650:401,DYNAMIC SYSTEMS AND CONTROL,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:244', '01:640:292', '50:640:314']}, {'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}]}"
14:650:431,MECH ENGG LAB I,2.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:350', '14:650:351']}"
14:650:432,MECH ENGG LAB II,2.0,,"{'logic': 'AND', 'requirements': ['14:650:291', '14:650:312', '14:650:350', '14:650:351']}"
14:650:433,AEROSPACE ENGR LAB,2.0,,"{'logic': 'AND', 'requirements': ['14:650:291', '14:650:312', '14:650:350', '14:650:351']}"
14:650:434,BIOMECHANICS LAB,1.0,,"{'logic': 'AND', 'requirements': ['14:650:342', '14:650:350', '14:650:351', {'logic': 'OR', 'requirements': ['14:650:312', '14:650:349', '14:650:471', '14:650:472', '14:650:473']}]}"
14:650:435,ENERGY SYSTEMS LAB,2.0,,"{'logic': 'AND', 'requirements': ['14:650:291', '14:650:312', '14:650:350', '14:650:351']}"
14:650:439,MULTIPHYSICS SIMULATIONS,3.0,,"{'logic': 'AND', 'requirements': ['01:640:244', '14:650:351']}"
14:650:443,VIBRATIONS,3.0,,"{'logic': 'AND', 'requirements': ['01:640:421', '14:650:291', {'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}]}"
14:650:447,PROBABILISTIC MODELS,3.0,,01:640:421
14:650:449,AEROSPACE MATERIALS,3.0,,"{'logic': 'AND', 'requirements': ['14:650:291', {'logic': 'OR', 'requirements': ['01:640:244', '01:640:292', '50:640:314', '21:640:314']}]}"
14:650:451,VEHICLE DYNAMICS,3.0,,"{'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}"
14:650:455,DESIGN OF MECHANISMS,3.0,,"{'logic': 'AND', 'requirements': ['14:650:342', '14:650:388']}"
14:650:457,SPACECRAFT & MISION DESIGN,3.0,,"{'logic': 'AND', 'requirements': ['14:650:342', '14:650:388']}"
14:650:458,AEROSPACE STRUCTURES,3.0,,"{'logic': 'AND', 'requirements': ['14:650:291', {'logic': 'OR', 'requirements': ['01:640:251', '01:640:291', '50:640:221', '21:640:235']}]}"
14:650:459,AEROSPACE PROPULSION,3.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:351']}"
14:650:460,AERODYNAMICS,3.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:351']}"
14:650:461,INT COMB ENGINES,3.0,,14:650:351
14:650:462,POWER PLANTS,3.0,,14:650:351
14:650:463,COMPRS FLUID DYNAMCS,3.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:351']}"
14:650:465,ORBITAL MECHANICS,3.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:351']}"
14:650:467,DESIGN & MFG. I,2.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:342', '14:650:350', '14:650:351', '14:650:388']}"
14:650:468,DESIGN & MFG 2,2.0,,14:650:467
14:650:471,AIRCRAFT FLIGHT DYN,3.0,,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:222', '14:440:292']}, '01:640:421']}"
14:650:472,BIOFLUID MECHANICS,3.0,,"{'logic': 'OR', 'requirements': ['14:125:303', '14:650:312']}"
14:650:473,DES OF ASSISTIVE DEV,3.0,,14:650:342
14:650:474,ALT ENERGY I,3.0,,14:650:351
14:650:477,ALTERNATE ENERGY 2,3.0,,14:650:351
14:650:478,ME ASPECTS ELEC PKGG,3.0,,"{'logic': 'AND', 'requirements': ['14:650:342', '14:650:351']}"
14:650:481,HEAT TRANSFER,3.0,,"{'logic': 'AND', 'requirements': ['01:640:421', '14:650:312', '14:650:351']}"
14:650:485,COMPUTING ENVIRONMEN,3.0,,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['14:440:102', '14:650:342']}, {'logic': 'AND', 'requirements': ['14:440:127', '14:650:342']}]}"
14:650:487,AEROSPACE ENGINEERING DESIGN 1,2.0,,"{'logic': 'AND', 'requirements': ['14:650:312', '14:650:342', '14:650:350', '14:650:351', '14:650:388']}"
14:650:488,AEROSPACE ENGINEERING DESIGN 2,2.0,,14:650:487
14:650:491,SPECIAL PROBLEMS,3.0,,
14:650:495,INTERNSHIP IN MECHANICAL AND AEROSPACE ENGINEERING,,,
14:650:496,CO-OP INTERNSHIP IN MECHANICAL AND AEROSPACE ENGINEERING,3.0,,
14:650:497,CO-OP INTERNSHIP IN MECHANICAL AND AEROSPACE ENGINEERING,3.0,,
14:650:498,UNDERGRADUATE RESEARCH FOR SENIORS,,,
14:650:499,UG RESEARCH FOR SRS,,,
25:705:306,HEALTH ASSESSMENT,3.0,,
25:705:335,NURSING CARE OF HEALTHY POPULATIONS,6.0,,
30:001:001,PHARMACY EOF TUTORING,0.0,,
30:001:002,THE SWITCH:FUNDAMENTALS TO NAVAGATING THE TRANSITION FROM HS TO COLLEGE,0.0,,
30:001:400,PHARMD/SCHOOL OF HEALTH PROFESSIONS EXCHANGE COURSE,,,
30:158:301,PHARM MICROBIOLOGY,4.0,,"{'logic': 'OR', 'requirements': ['21:120:340', {'logic': 'AND', 'requirements': ['01:115:301', '01:119:356']}, {'logic': 'AND', 'requirements': ['01:119:356', '01:694:301']}]}"
30:158:309,BIOCHEMICAL FOUNDATIONS OF PHARMACEUTICAL BIOTECHNOLOGY I,3.0,,"{'logic': 'AND', 'requirements': ['01:119:116', '01:160:308']}"
30:158:310,BIOCHEMICAL FOUNDATIONS OF PHARMACEUTICAL BIOTECHNOLOGY II,3.0,,30:158:309
30:158:315,MOLECULAR BIOLOGY AND PHARMACEUTICAL BIOTECHNOLOGY,3.0,,"{'logic': 'AND', 'requirements': ['30:718:304', '30:721:301']}"
30:158:402,"DIET/NUTRITION, AND DISEASE PREVENTION IN PHARMACY PRACTICE",2.0,,
30:158:405,PHARMACOGNOSY BIOTCH,3.0,,30:158:301
30:158:409,PHARMACOGENOMICS AND PRECISION MEDICINE,2.0,,
30:158:420,PHARMACEUTICAL MICROBIOLOGY,3.0,,
30:158:495,RESEARCH IN CHEMICAL BIOLOGY,,,
30:158:496,RESEARCH IN CHEMICAL BIOLOGY,,,
30:158:497,RESEARCH IN CHEMICAL BIOLOGY,,,
30:158:498,RES CHEMICAL BIOLOGY,,,
30:715:305,PHARM CHEM,5.0,http://medchem.rutgers.edu/,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:160:308', '21:160:336', '50:160:336']}, {'logic': 'OR', 'requirements': ['01:160:311', '01:160:314', '21:160:331', '21:160:334', '50:640:121']}, {'logic': 'OR', 'requirements': ['01:750:112', '01:750:204', '21:750:204', '50:750:204']}, {'logic': 'OR', 'requirements': ['01:960:401', '21:220:231', '50:960:336']}]}"
30:715:306,PHARMACEUTICAL CHEMISTRY,3.0,http://medchem.rutgers.edu/,"{'logic': 'AND', 'requirements': ['01:694:301', '30:718:304', '30:721:301', '30:725:308', '30:725:320']}"
30:715:307,PHARMACEUTICAL CHEMISTRY,2.0,http://medchem.rutgers.edu/,
30:715:360,PHARM BIOCHEMISTRY,2.0,http://medchem.rutgers.edu/,
30:715:409,MEDICINAL CHEMISTRY I,3.0,http://medchem.rutgers.edu/,
30:715:410,MEDICINAL CHEMISTRY II,3.0,http://medchem.rutgers.edu/,30:715:409
30:715:450,DRUGS:STURCT & FUNCT,3.0,http://medchem.rutgers.edu/,01:160:308
30:715:451,RESEARCH TECHNIQUES IN MEDICINAL CHEMISTRY,3.0,http://medchem.rutgers.edu/,01:160:308
30:715:452,PRINCIPLES OF DRUG DESIGN,3.0,http://medchem.rutgers.edu/,
30:715:454,HETEROCYCLES MEDICINAL CHEMISTRY,3.0,http://medchem.rutgers.edu/,
30:715:495,RESEARCH IN MEDICINAL CHEMISTRY,,http://medchem.rutgers.edu/,
30:715:496,RESEARCH IN MEDICINAL CHEMISTRY,,http://medchem.rutgers.edu/,
30:715:497,RESEARCH IN MEDICINAL CHEMISTRY,,http://medchem.rutgers.edu/,
30:715:498,RES MED CHEMISTRY,,http://medchem.rutgers.edu/,
30:718:200,INTEGRATED ORGAN PHYSIOLOGY,3.0,,
30:718:304,PATHOPHYSIOLOGY,3.0,,
30:718:320,PHARMACOLOGY AND PHARMACOGENETICS,3.0,,"{'logic': 'AND', 'requirements': ['30:718:304', '30:721:301']}"
30:718:401,THEORETICAL ASPECTS OF PHARMACOLOGY,2.0,,30:718:320
30:718:406,PHARMACOLOGY II,3.0,,"{'logic': 'AND', 'requirements': ['30:158:420', '30:715:409', '30:718:405', '30:725:460', '30:725:470']}"
30:718:407,PHARMACOLOGY I,4.0,,30:718:304
30:718:408,PHARMACOLOGY II,3.0,,30:718:407
30:718:409,PHARMACOGENOMICS,2.0,,30:718:320
30:718:495,RESEARCH IN PHARMACOLOGY/TOXICOLOGY,,,
30:718:496,RESEARCH IN PHARMACOLOGY AND TOXICOLOGY,,,
30:718:497,RESEARCH IN PHARMACOLOGY/TOXICOLOGY,,,
30:718:498,RES PHARMACOLOGY,,,
30:720:301,INTRODUCTION TO RESEARCH,2.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,
30:720:401,PRINCIPLES OF BENCH PHARMACY RESEARCH,2.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,
30:720:440,PULMONARY AND HEMATOLOGY PHARMACOTHERAPY,3.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,
30:720:442,CARDIOLOGY PHARMACOTHERAPY,4.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,
30:720:445,RENAL PHARMACOTHERAPY,2.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,
30:720:446,INFECTIOUS DISEASES PHARMACOTHERAPY,4.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,
30:720:494,PHARM HNRS RSRCH III,2.0,https://pharm.rutgers.edu/content/pharmd_honors_research_program_0,30:720:493
30:721:301,INTRODUCTION TO PHARMACEUTICS,4.0,,
30:721:302,PHARMACOKINETICS,3.0,,"{'logic': 'OR', 'requirements': ['01:115:301', '01:694:301', '11:115:301']}"
30:721:320,DRUG DELIVERY AND LAB,4.0,,"{'logic': 'AND', 'requirements': ['30:718:304', '30:721:301']}"
30:721:403,DRUG DELIVERY I,4.0,,30:721:302
30:721:404,DRUG DELIVERY II,3.0,,30:721:403
30:721:430,INTRODUCTION TO BIOPHARMACEUTICS AND PHARMACOKINETICS,4.0,,
30:721:495,RESEARCH IN PHARMACEUTICS,,,
30:721:496,RESEARCH IN PHARMACEUTICS,,,
30:721:497,RESEARCH IN PHARMACEUTICS,,,
30:721:498,RES PHARMACEUTICS,,,
30:725:104,PHARMACY CONVOCATIONS,1.0,,
30:725:304,LEAP-AHEAD DOCUMENTATION/PORTFOLIO I,0.5,,
30:725:305,LEAP-AHEAD DOCUMENTATION/PORTFOLIO 2,0.5,,30:725:304
30:725:308,PHARMACY PRACTICE MANAGEMENT,3.0,,
30:725:309,PHAR PRAC MANAGMT I,2.0,,"{'logic': 'OR', 'requirements': ['01:220:102', '01:220:103', '01:220:200', '21:220:101', '50:220:105']}"
30:725:310,PHAR PRAC MANAGMT II,3.0,,30:725:309
30:725:317,"PHARMACY REVIEW, EVALUATION, AND PREPARATION (PREP) 1",0.5,,
30:725:320,FOUNDATIONS OF PHARMACY CARE,4.0,,
30:725:321,INTEGRATED PHARMACOTHERAPY ASSESSMENT SKILLS SERIES 1,2.0,,
30:725:329,CONCEPTS IN PHARMACY PRACTICE,1.0,,"{'logic': 'AND', 'requirements': ['01:694:301', '30:718:304', '30:721:301', '30:725:308', '30:725:320']}"
30:725:330,INTRODUCTORY PHARMACY PRACTICE COMMUNITY EXPERIENCE,2.0,,
30:725:331,INTRO PRACT EXPER II,1.0,,"{'logic': 'AND', 'requirements': ['01:694:301', '30:718:320', '30:721:301', '30:725:308', '30:725:320', '30:725:330']}"
30:725:340,PRINCIPLES OF PHARMACEUTICAL ECONOMICS,3.0,,"{'logic': 'AND', 'requirements': ['01:694:301', '30:718:304', '30:721:301', '30:725:308', '30:725:320']}"
